ID PERGUNTA,ID RESPOSTA ACEITA,QUANTIDADE DE RESPOSTAS,FECHADA,DATA FECHAMENTO,QUANTIDADE COMENTÁRIO,DATA CRIAÇÃO,FOI RESPONDIDA,ÚLTIMA DATA DE EDIÇÃO,PONTOS,TAGS,TITLE,QUANTIDADE VISUALIZAÇÕES,DESCRIÇAO,TEMPO (minutos) ENTRE PERGUNTA E 1º COMENTARIO,TEMPO (minutos) ENTRE PERGUNTA E 1ª RESPOSTA,TEMPO (minutos) ENTRE 1º COMENTARIO E 1ª RESPOSTA,COERENCIA ENTRE TITULO E DESCRICAO,TITULO BEM DEFINIDO,EXEMPLO,USO DA NORMA CULTA,SER EDUCADO,DETALHE DO CONTEXTO DO PROBLEMA,DESCRICAO CURTA,OBJETIVIDADE,CLAREZA,PERGUNTA BEM DEFINIDA,EVITAR CRIAR PERGUNTAS DUPLICADAS,EVITAR CRIAR PERGUNTAS SOBRE TARABALHOS ACADEMICOS
54165,0,2,FALSE,null,0,Thu Mar 12 20:11:33 BRT 2015,TRUE,Thu Mar 12 22:28:27 BRT 2015,1,"[java, acentuação]",Por que não estou conseguindo entrar no else if deste código,190,"    import java.util.ArrayList; 
    import java.util.Iterator; 
    import java.util.Scanner;
        
        public class ControladorVeiculo {
            public static void main(String[] args) {
                ArrayList <Veiculo> veiculos = new ArrayList<>();
                while (true){
                    System.out.println(""Digite 1 para digitar um Veículo ou qualquer outro número para sair"");
                    Scanner entrada1 = new Scanner (System.in);
                    int valorEntrada = entrada1.nextInt();
                    
                    if (valorEntrada == 1){
                        System.out.println(""Digite PASSEIO para instanciar um carro "" +
                                 ""de passeio ou CAMINHÃO para instanciar um caminhão "");
                        Scanner entrada2 = new Scanner (System.in);
                        String veiculoStr = entrada2.nextLine();
                        if(veiculoStr.equals(""PASSEIO"")){
                             CarroPasseio passeio = new CarroPasseio();
                            System.out.println(""Digite o modelo do seu carro de passeio: "");
                             String modelo = entrada2.nextLine();
                             passeio.setModelo(modelo);
                             System.out.println(""Digite a placa do seu carro: "");
                             String placa = entrada2.nextLine();
                             passeio.setPlaca(placa);
                             System.out.println(""Digite a capacidade máxima de pessoas que o carro suporta: "");
                             int capacidadeMaxima = entrada2.nextInt();
                             passeio.setCapacidadeMaxima(capacidadeMaxima);
                             System.out.println(""Digite a cor do seu carro: "");
                             String cor = entrada2.nextLine();
                             passeio.setCor(cor);
                             System.out.println(""Digite o peso que seu carro suporta: "");
                             double pesoTotal = entrada2.nextDouble();
                             passeio.setPeso(pesoTotal);
                             veiculos.add(passeio);
                       }else if(veiculoStr.equals(""CAMINHÃO"")){
                           Caminhao novo = new Caminhao();
                                System.out.println(""Digite o modelo do seu caminhão: "");
                                String modelo2 = entrada2.nextLine();
                                novo.setModelo(modelo2);
                                System.out.println(""Digite a placa do seu caminhão: "");
                                String placa2 = entrada2.nextLine();
                                novo.setPlaca(placa2);
                                System.out.println(""Digite a capacidade máxima de pessoas que o seu caminhão suporta: "");
                                int capacidadeMaxima2 = entrada2.nextInt();
                                novo.setCapacidadeMaxima(capacidadeMaxima2);
                                System.out.println(""Digite a quantidade de carga máxima que seu caminhão suporta: "");
                                double cargaMaxima = entrada2.nextDouble();
                                novo.setCargaMaxima(cargaMaxima);
                                System.out.println(""Digite a altura maxima do seu caminhão: "");
                                double alturaMaxima = entrada2.nextDouble();
                                novo.setAlturaMaxima(alturaMaxima);
                                System.out.println(""Digite o comprimento do seu caminhão: "");
                                double comprimento = entrada2.nextDouble();
                                novo.setComprimento(comprimento);
                                veiculos.add(novo);
                       }else
                           break;
                       
                    }else
                        break;
                    
                   }
                       Iterator<Veiculo> it = veiculos.iterator();
                       while(it.hasNext()){
                           Veiculo v = it.next();
                           System.out.println(v.toString());
                           if(v instanceof CarroPasseio ){
                               System.out.println(""É um veiculo de Passeio"");
                           }
                           if(v instanceof Caminhao){
                               System.out.println(""É um caminhão"");
                           }
                           
                      
                       }
                    
                }
            }

O erro é de execução, quando executo e digito ""CAMINHÃO"" o programa termina! Como eu faço pra resolver isso? Para ser mais especifico o else if que ele não entra é o que está na linha 36 não sei por que isso está acontecendo... Quando eu tirei o Ã de caminh(ã)o e deixei apenas ""CAMINHAO"" funcionou, mas por que isso acontece?",Sem comentário,47,Sem resposta/comentario,1,0,1,0,0,1,1,0,0,0,0,1
54125,54130,3,FALSE,null,0,Thu Mar 12 16:31:55 BRT 2015,TRUE,Fri Mar 13 12:00:04 BRT 2015,0,[java],Buscar parte de uma string dentro de um vetor,320,"Bem tenho um vetor que recebe varias linhas texto. Porém eu preciso comparar essas linhas e ver se encontro uma palavra, tentei com o equals() mas ele só retorna verdadeiro se encontrar exatamente a mesma string e o contains() não funciona com o vetor. ex:

Palavra que eu quero buscar: **tomate**

texto do vetor:

[0] = Alfaces são verdes.

[1] = Os **tomate**s são vermelhos.

[2] = Pimentões são coloridos.

Deixei o código assim. Ele me retorna a linha em que se encontra a palavra buscada o que já serve para meus objetivos.

    public int buscaLinha(String[] vetor, String palavra)
    {
       int i = 1;
       for(String p : vetor)
       {
           if(p.contains(palavra)) {
               return i;
           }
           i++;
       }

       return 0;
    }

Gostaria de agradecer desde já pela atenção a mim oferecida.",Sem comentário,7,Sem resposta/comentario,1,1,1,1,0,0,1,1,1,1,0,1
54109,0,2,FALSE,null,2,Thu Mar 12 15:33:47 BRT 2015,TRUE,Mon Jul 13 08:26:37 BRT 2015,4,"[java, netbeans]",Erro ao tentar executar uma classe,275,"Este é o meu primeiro post aqui no stack, estou tendo dificuldades executando essa classe no NetBeans. Estou usando a versao 1.8.0_40 do Java, já tentei pesquisar sobre alguma solução, mas não achei.

    public class Dialog1 {
    
        /**
         * @param args the command line arguments
         */
        public static void main(String args[]) {
            // TODO code application logic here
            JOptionPane.showMessageDialog(null, ""Bem Vindo ao Java"");
        }
        
    }

ao compilar essa classe ele até da como sucesso, mas da uma mensagem de erro 

> run: Erro: Não foi possível localizar nem carregar a classe principal
> dialog1.Dialog1 Java Result: 1 CONSTRUÍDO COM SUCESSO (tempo total: 1
> segundo)

Alguém sabe o que pode estar acontecendo?",20,785,764,1,1,1,1,0,1,1,1,1,1,0,1
54089,54149,2,FALSE,null,7,Thu Mar 12 13:58:00 BRT 2015,TRUE,Thu Mar 12 17:07:52 BRT 2015,0,"[javascript, java, html, json]",Como carregar vários registros dentro de um Combo?,94,"Preciso criar uma funcionalidade para um sistema que a pessoa pode selecionar vários registros em um Combo, mas o problema é que estou carregando mais de 5000 registros e o browser está travando.

Existe alguma forma de criar isso sem travar? Tipo um autocomplete com a possibilidade de selecionar vários registros?

As informações estão vindo de um JSON.

Exemplo do que estou usando:

![inserir a descrição da imagem aqui][1]


  [1]: http://i.stack.imgur.com/ByiLD.jpg",34,207,172,1,1,1,1,0,0,1,0,0,0,0,1
53940,68995,2,FALSE,null,1,Wed Mar 11 15:27:29 BRT 2015,TRUE,Wed Mar 11 17:20:30 BRT 2015,3,[java],Método Map.Keyset() não retorna todas as chaves,127,"Amigos, estou com um problema e não consigo identificar a causa.

Tenho um arquivo de propriedades [aqui][1]. Estou lendo ele normalmente mas quando vou pegar todas as chaves dele pelo método `Map.keySet()` nem todas as chaves estão sendo retornadas.

    input = new FileInputStream(""config.properties"");
 
    // load a properties file
	prop.load(input);
    for (Object string : prop.keySet()) {
	   System.out.println(string.toString());
	}

  [1]: https://www.dropbox.com/s/sfg2rp5xihbtu88/arquivo-sefip-mapeamento-gerador.properties?dl=0

A saida não está correspondendo a todas as chaves do arquivo.

Realizei outro teste lendo todas as linhas do arquivo com `FileReader` e utilizei uma expressão regular para separar [*chave*, *valor*]. 

Percebi que a leitura foi realizada corretamente, e logo após, atribuí cada par de chave e valor em um `Map<String, String>` e percebi que as seguintes linhas não estão sendo atribuídas nas chaves do mapa:

    ArquivoSefipVisao.cabecalho.dataRecolhimentoPrevidenciaSocial
    ArquivoSefipVisao.$COLECAO.listaCabecalhoEmpresa.informacaoAdicional.tipoInscricaoEmpresa
    ArquivoSefipVisao.$COLECAO.listaCabecalhoEmpresa.informacaoAdicional.inscricaoEmpresa
    ArquivoSefipVisao.$COLECAO.listaCabecalhoEmpresa.informacaoAdicional.receitaEventoDesportivoPatrocinio
    ArquivoSefipVisao.$COLECAO.listaCabecalhoEmpresa.informacaoAdicional.indicativoOrigemReceita
    ArquivoSefipVisao.$COLECAO.listaCabecalhoEmpresa.informacaoAdicional.recolhimentoDeCompetenciasAnterioresInss
    ArquivoSefipVisao.$COLECAO.listaCabecalhoEmpresa.informacaoAdicional.recolhimentoDeCompetenciasAnterioresOutrasEntidades",1021,12,-1008,1,1,1,1,0,0,1,1,1,1,0,1
53925,53972,1,FALSE,null,0,Wed Mar 11 14:35:38 BRT 2015,TRUE,null,0,"[java, demoiselle, demoiselle-nimble]",Demoiselle-Nimble: Erro ao gerar CRUD Vaadin,66,"Estou utilizando a classe abaixo, Banco.java, abaixo:

    @Entity
    public class Banco implements Serializable {
    
    	private static final long serialVersionUID = 1L;
    
    	@Id	
    	@GeneratedValue(strategy=GenerationType.SEQUENCE, generator=""banco_seq_gen"")
    	@SequenceGenerator(name = ""banco_seq_gen"", sequenceName = ""banco_id_seq"",allocationSize=1)
    	private Integer id;
    	
    	@Column
    	@TextField
    	@Field(prompt = ""{banco.prompt.numero}"", label = ""{banco.label.numero}"")
    	@NotNull(message = ""{banco.numero.erro.null}"")
    	private String numero;
    	
    	@Column
    	@TextField
    	@Field(prompt = ""{banco.prompt.descricao}"", label = ""{banco.label.description}"")
    	@NotNull(message = ""{banco.descricao.erro.null}"")
    	private String descricao;
    
    	public Banco() {
    		super();	
    	}
    
    	public Banco(String numero, String descricao) {		
    		this.numero = numero;
    		this.descricao = descricao;
    	}
    	
        // Getters and setter omitidos!
    }

E o mesmo está dando o seguinte erro:

    INFO  FROM: C:\Demoiselle\ide\eclipse-4.4.1\plugins\br.gov.frameworkdemoiselle.tools.nimble.eclipse_1.2.0\templates\generate-crud-vaadin\src\main\resources\messages_en.properties.fragment.groovy
    groovy.lang.MissingMethodException: No signature of method: static br.gov.frameworkdemoiselle.tools.nimble.util.ParserUtil.getClassAttributesFromFile() is applicable for argument types: (java.lang.String) values: [C:\Demoiselle\workspace\vaadinfinance/src/main/java/br/com/djsystem/domain/Banco.java]
    	at groovy.lang.MetaClassImpl.invokeStaticMissingMethod(MetaClassImpl.java:1370)
    	at groovy.lang.MetaClassImpl.invokeStaticMethod(MetaClassImpl.java:1356)
    	at org.codehaus.groovy.runtime.callsite.StaticMetaClassSite.call(StaticMetaClassSite.java:50)
    	at org.codehaus.groovy.runtime.callsite.CallSiteArray.defaultCall(CallSiteArray.java:45)
    	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.call(AbstractCallSite.java:108)
    	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.call(AbstractCallSite.java:116)
    	at SimpleTemplateScript2.run(SimpleTemplateScript2.groovy:5)
    	at groovy.text.SimpleTemplateEngine$SimpleTemplate$1.writeTo(SimpleTemplateEngine.java:165)
    	at groovy.text.SimpleTemplateEngine$SimpleTemplate$1.toString(SimpleTemplateEngine.java:177)
    	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
    	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
    	at java.lang.reflect.Method.invoke(Unknown Source)
    	at org.codehaus.groovy.runtime.callsite.PojoMetaMethodSite$PojoCachedMethodSiteNoUnwrapNoCoerce.invoke(PojoMetaMethodSite.java:230)
    	at org.codehaus.groovy.runtime.callsite.PojoMetaMethodSite.call(PojoMetaMethodSite.java:53)
    	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.call(AbstractCallSite.java:112)
    	at br.gov.frameworkdemoiselle.tools.nimble.template.GroovyTemplate.applyTemplate(GroovyTemplate.groovy:58)
    	at br.gov.frameworkdemoiselle.tools.nimble.template.Template$applyTemplate.call(Unknown Source)
    	at br.gov.frameworkdemoiselle.tools.nimble.util.TemplateUtil.applyTemplate(TemplateUtil.groovy:58)
    	at br.gov.frameworkdemoiselle.tools.nimble.util.TemplateUtil$applyTemplate.call(Unknown Source)
    	at br.gov.frameworkdemoiselle.tools.nimble.DemoiselleNimble$_applyTemplates_closure5.doCall(DemoiselleNimble.groovy:314)
    	at sun.reflect.GeneratedMethodAccessor36.invoke(Unknown Source)
    	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
    	at java.lang.reflect.Method.invoke(Unknown Source)
    	at org.codehaus.groovy.reflection.CachedMethod.invoke(CachedMethod.java:90)
    	at groovy.lang.MetaMethod.doMethodInvoke(MetaMethod.java:233)
    	at org.codehaus.groovy.runtime.metaclass.ClosureMetaClass.invokeMethod(ClosureMetaClass.java:272)
    	at groovy.lang.MetaClassImpl.invokeMethod(MetaClassImpl.java:906)
    	at groovy.lang.Closure.call(Closure.java:412)
    	at groovy.lang.Closure.call(Closure.java:425)
    	at org.codehaus.groovy.runtime.ResourceGroovyMethods.eachFileRecurse(ResourceGroovyMethods.java:980)
    	at org.codehaus.groovy.runtime.ResourceGroovyMethods.eachFileRecurse(ResourceGroovyMethods.java:978)
    	at org.codehaus.groovy.runtime.ResourceGroovyMethods.eachFileRecurse(ResourceGroovyMethods.java:978)
    	at org.codehaus.groovy.runtime.ResourceGroovyMethods.eachFileRecurse(ResourceGroovyMethods.java:978)
    	at org.codehaus.groovy.runtime.ResourceGroovyMethods.eachFileRecurse(ResourceGroovyMethods.java:1212)
    	at org.codehaus.groovy.runtime.dgm$763.invoke(Unknown Source)
    	at org.codehaus.groovy.runtime.callsite.PojoMetaMethodSite$PojoMetaMethodSiteNoUnwrapNoCoerce.invoke(PojoMetaMethodSite.java:271)
    	at org.codehaus.groovy.runtime.callsite.PojoMetaMethodSite.call(PojoMetaMethodSite.java:53)
    	at org.codehaus.groovy.runtime.callsite.CallSiteArray.defaultCall(CallSiteArray.java:45)
    	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.call(AbstractCallSite.java:108)
    	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.call(AbstractCallSite.java:116)
    	at br.gov.frameworkdemoiselle.tools.nimble.DemoiselleNimble.applyTemplates(DemoiselleNimble.groovy:293)
    	at br.gov.frameworkdemoiselle.tools.nimble.DemoiselleNimble$applyTemplates.call(Unknown Source)
    	at org.codehaus.groovy.runtime.callsite.CallSiteArray.defaultCall(CallSiteArray.java:45)
    	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.call(AbstractCallSite.java:108)
    	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.call(AbstractCallSite.java:124)
    	at br.gov.frameworkdemoiselle.tools.nimble.gui.wizard.tools.TemplateVariablesStep2.finish(TemplateVariablesStep2.groovy:159)
    	at br.gov.frameworkdemoiselle.tools.nimble.gui.wizard.tools.TemplateVariablesStep2$finish.call(Unknown Source)
    	at org.codehaus.groovy.runtime.callsite.CallSiteArray.defaultCall(CallSiteArray.java:45)
    	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.call(AbstractCallSite.java:108)
    	at org.codehaus.groovy.runtime.callsite.AbstractCallSite.call(AbstractCallSite.java:112)
    	at br.gov.frameworkdemoiselle.tools.nimble.gui.wizard.GenericWizardFrame$_footer_closure1.doCall(GenericWizardFrame.groovy:103)
    	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    	at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
    	at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
    	at java.lang.reflect.Method.invoke(Unknown Source)
    	at org.codehaus.groovy.reflection.CachedMethod.invoke(CachedMethod.java:90)
    	at groovy.lang.MetaMethod.doMethodInvoke(MetaMethod.java:233)
    	at org.codehaus.groovy.runtime.metaclass.ClosureMetaClass.invokeMethod(ClosureMetaClass.java:272)
    	at groovy.lang.MetaClassImpl.invokeMethod(MetaClassImpl.java:906)
    	at groovy.lang.Closure.call(Closure.java:412)
    	at org.codehaus.groovy.runtime.ConvertedClosure.invokeCustom(ConvertedClosure.java:51)
    	at org.codehaus.groovy.runtime.ConversionHandler.invoke(ConversionHandler.java:82)
    	at com.sun.proxy.$Proxy6.actionPerformed(Unknown Source)
    	at javax.swing.AbstractButton.fireActionPerformed(Unknown Source)
    	at javax.swing.AbstractButton$Handler.actionPerformed(Unknown Source)
    	at javax.swing.DefaultButtonModel.fireActionPerformed(Unknown Source)
    	at javax.swing.DefaultButtonModel.setPressed(Unknown Source)
    	at javax.swing.plaf.basic.BasicButtonListener.mouseReleased(Unknown Source)
    	at java.awt.Component.processMouseEvent(Unknown Source)
    	at javax.swing.JComponent.processMouseEvent(Unknown Source)
    	at java.awt.Component.processEvent(Unknown Source)
    	at java.awt.Container.processEvent(Unknown Source)
    	at java.awt.Component.dispatchEventImpl(Unknown Source)
    	at java.awt.Container.dispatchEventImpl(Unknown Source)
    	at java.awt.Component.dispatchEvent(Unknown Source)
    	at java.awt.LightweightDispatcher.retargetMouseEvent(Unknown Source)
    	at java.awt.LightweightDispatcher.processMouseEvent(Unknown Source)
    	at java.awt.LightweightDispatcher.dispatchEvent(Unknown Source)
    	at java.awt.Container.dispatchEventImpl(Unknown Source)
    	at java.awt.Window.dispatchEventImpl(Unknown Source)
    	at java.awt.Component.dispatchEvent(Unknown Source)
    	at java.awt.EventQueue.dispatchEventImpl(Unknown Source)
    	at java.awt.EventQueue.access$200(Unknown Source)
    	at java.awt.EventQueue$3.run(Unknown Source)
    	at java.awt.EventQueue$3.run(Unknown Source)
    	at java.security.AccessController.doPrivileged(Native Method)
    	at java.security.ProtectionDomain$1.doIntersectionPrivilege(Unknown Source)
    	at java.security.ProtectionDomain$1.doIntersectionPrivilege(Unknown Source)
    	at java.awt.EventQueue$4.run(Unknown Source)
    	at java.awt.EventQueue$4.run(Unknown Source)
    	at java.security.AccessController.doPrivileged(Native Method)
    	at java.security.ProtectionDomain$1.doIntersectionPrivilege(Unknown Source)
    	at java.awt.EventQueue.dispatchEvent(Unknown Source)
    	at java.awt.EventDispatchThread.pumpOneEventForFilters(Unknown Source)
    	at java.awt.EventDispatchThread.pumpEventsForFilter(Unknown Source)
    	at java.awt.EventDispatchThread.pumpEventsForHierarchy(Unknown Source)
    	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
    	at java.awt.EventDispatchThread.pumpEvents(Unknown Source)
    	at java.awt.EventDispatchThread.run(Unknown Source)

Teste na versão 2 e 3 da infra.",Sem comentário,161,Sem resposta/comentario,0,0,1,0,0,1,0,0,0,0,0,1
53872,53878,3,FALSE,null,3,Wed Mar 11 10:39:11 BRT 2015,TRUE,Fri Mar 27 17:29:26 BRT 2015,3,"[java, string]",Como contar caracteres a partir de uma referência em Java?,336,"Exemplo tenho um tanto de caracteres *123456789.123456789*. 

Como fazer para contar até o `.` depois do `.` contar novamente lembrando que o ponto não deve ser contado.",3,8,5,1,1,1,0,0,0,1,1,1,1,0,1
53827,0,2,FALSE,null,3,Tue Mar 10 21:13:48 BRT 2015,TRUE,Tue Mar 10 21:56:53 BRT 2015,3,"[java, web-service, postgresql]",Inserção no banco de dados através de Webservice,778,"Boa noite,

Sei muito pouco sobre `Webservice`. E, por meio de tutoriais, eu consegui criar um. O conteúdo foi retirado deste site: 
[Criando Web-*Service*][1]

A consulta é feita com sucesso, mas agora eu preciso que na página do `Webservice`, o usuário digite algumas informações, e estas informações sejam inseridas no banco de dados `Postgres`.

Como faço? É possível? Preciso utilizar alguma outra tecnologia?

Estou perdida :/


  [1]: http://www.dainf.ct.utfpr.edu.br/~caio/ws/ProjetoCriandoWS.pdf",20,12870,12849,1,1,0,1,0,0,1,0,0,0,0,1
53758,53761,1,FALSE,null,0,Tue Mar 10 14:21:20 BRT 2015,TRUE,Tue Mar 10 14:25:58 BRT 2015,3,"[java, android, web-service, http, http-request]",Comunicação do APP com Servidor Web,668,"Gostaria de saber qual a melhor forma, em questão de segurança/performance, de fazer minha aplicação mobile/android se comunicar com um servidor web (apache/php, por exemplo) para receber/enviar dados.

A idéia é fazer com que, de tempos em tempos, minha aplicação mobile consulte o servidor web pra obter dados, pensei a principio em fazer via Http Request (GET) obtendo o resultado no formato JSON, porém minha dúvida é se essa é a melhor forma de se fazer. Sei que poderia ser via Web Service também.

Só existem estas duas opções de ""conversa"" (http / webservice)?

Ou existe algum outro modelo, tal como via sockets numa determinada porta pra ser mais rápido?

Aguardo a dica de vocês.",Sem comentário,7,Sem resposta/comentario,1,1,0,1,0,0,1,1,0,0,0,1
53740,53860,2,FALSE,null,4,Tue Mar 10 12:54:17 BRT 2015,TRUE,Tue Mar 10 13:02:50 BRT 2015,1,"[javascript, java, css, html5, google-maps]",Botão zoom e Street View não aparem no Modal Boostrap,331,"Estou carregando Google Maps v3 em um modal do Framework Boostrap. O problema é que não consigo visualizar os ícones/botão de zoom e Street View, eles aparecem distorcidos no quadrado azul da imagem. O certo era para aparecer no quadrado vermelho como padrão.

Segue esses dois exemplos para exibir no modal: 
1) http://www.bootply.com/106702
2) http://jsfiddle.net/tkvw4skn/

Alguém saberia me dizer o que está acontecendo?

![inserir a descrição da imagem aqui][1]


  [1]: http://i.stack.imgur.com/itinV.png

    <a id=""mapaInsere"" href=""#modalMapa"" data-toggle=""modal"" title=""Ver endereço no mapa"" ><i class=""fa fa-map-marker text-primary""></i></a>
    <!-- MAPA MODAL -->
    <div class=""modal fade"" id=""modalMapa"" tabindex=""-1"" role=""dialog"" aria-hidden=""false"">
        <div class=""modal-dialog modal-lg"">
            <div class=""modal-content"">
               
               	<div class=""modal-header"">
                    <button id=""btFechar1_modalSugestaoProblema"" type=""button"" class=""close"" title=""Fechar"" data-dismiss=""modal"" aria-hidden=""true"">&times;</button>
                    <h4 class=""modal-title""> Endereço do problema</h4>
                </div>
              	<div class=""modal-body"">
                 
                <div id=""map-canvas""></div>
                 
	            </div>
	            <div class=""modal-footer"">
	                <button type=""button"" class=""btn btn-default"" data-dismiss=""modal"">Close</button>
	                <button type=""button"" class=""btn btn-primary"">Save changes</button>
	            </div>
                        
            </div><!-- /.modal-content -->
        </div><!-- /.modal-dialog -->
    </div><!-- /.modal --> 

javascript:

    $(function(){ 
	
	    $('#modalMapa').on('shown.bs.modal', function() {
		   google.maps.event.trigger(map, 'resize');
	     });
	
    });

    var map;
    function initialize2() {
    var mapOptions = {
       zoom: 8,
       center: new google.maps.LatLng(-34.397, 150.644)
    };
    map = new google.maps.Map(document.getElementById('map-canvas'),
      mapOptions);
    }

    google.maps.event.addDomListener(window, 'load', initialize2);


css:

    html, body, #map-canvas  {
    margin: 0;
    padding: 0;
    height: 100%;
    }

    #map-canvas {
    max-width: none;
    height:480px;
    }",0,31,30,1,1,1,0,0,1,1,1,1,1,0,1
53717,53734,1,FALSE,null,0,Tue Mar 10 10:57:48 BRT 2015,TRUE,null,0,"[java, compilação, weka]",Argumento ao inicializar o Weka,33,"Na [página de download do Weka](http://www.cs.waikato.ac.nz/ml/weka/downloading.html) há a recomendação de inicializar o arquivo .jar do Weka com o seguinte argumento `-Xmx1000M`. Porém não entendi o que o argumento irá alterar na hora que o Weka é executado. Sendo que a inicialização funciona mesmo sem o argumento, qual a diferença? ",Sem comentário,70,Sem resposta/comentario,1,1,0,1,0,0,1,1,0,0,0,1
53707,53715,3,FALSE,null,1,Tue Mar 10 10:16:17 BRT 2015,TRUE,null,0,"[java, framework, relatório, ireport, jasper-reports]",Frameworks para geração de relatórios Java,1343,"Bom dia.

Gostaria de saber se além do JasperReports com o iReports existe outro framework de geração de relatórios que vocês me recomendariam. Qual seria? Preciso de no mínimo 2 frameworks, um deles já tenho.

Agradeço desde já.",2,24,21,1,1,0,1,1,0,1,1,0,0,0,1
53706,53714,1,FALSE,null,1,Tue Mar 10 10:12:54 BRT 2015,TRUE,Tue Mar 10 23:11:39 BRT 2015,3,"[java, eclipse, maven]",Como converter um projeto Java em Eclipse para um projeto Maven?,928,"Tenho um projeto Java em Eclipse que quero converter num projeto Maven.

Para a conversão, eu do um clique com o botão direito do mouse e seleciono a opção *""Convert to Maven Project""* como indicado na figura abaixo.

![inserir a descrição da imagem aqui][1]


  [1]: http://i.stack.imgur.com/uZSlW.jpg

O problema é que após a conversão do projeto a pasta source continua *""src""*. Eu gostaria de deixar como o padrão do Maven, assim como quando criamos um projeto empty do Maven. Exemplo:

    src/main/java
    src/main/test",245,24,-221,1,1,1,0,0,1,1,1,1,1,0,1
53704,53705,1,FALSE,null,9,Tue Mar 10 09:55:35 BRT 2015,TRUE,null,8,[java],Como passar um número em notação científica em Java?,661,"Estou utilizando um método para não exibir notação científica 


    DecimalFormat dfor = new DecimalFormat(""#"");
    dfor.setMaximumFractionDigits(10);  
    txtTexto.setText(df.format(valorDouble));

Porém quando pressionar um botão ele passa para notação científica.  
       ",83,17,-66,1,1,0,1,0,1,1,1,0,0,0,1
53668,53669,1,FALSE,null,12,Mon Mar 09 23:10:50 BRT 2015,TRUE,null,2,"[java, swing]",Existe em Java alguma função equivalente a drawPixel?,136,"Queria saber se existe alguma função em java que plote um pixel, algo parecido com drawPixel ou setPixel que vejo em algumas outras linguagens de programação, em que você informa como parâmetros as coordenada X e Y e a cor de pixel a ser plotado. Não quero funções do estilo drawLine ou algo equivalente.",7,36,29,1,1,0,1,0,1,1,1,0,0,0,1
53611,0,2,FALSE,null,1,Mon Mar 09 13:34:34 BRT 2015,TRUE,null,0,"[java, android, android-studio]",Como adaptar um app em Android a diversos tamanhos de tela?,1193,"Por exemplo...
Quero o app em Android seja apresentado igualmente tanto em telas de 5"" à 3""...
E como faço para aplicar um layout de ""rolagem"", como adiiconar um scroll ao layout em Android?",16,3282,3265,1,1,0,1,0,0,1,1,0,0,0,1
53594,0,1,FALSE,null,7,Mon Mar 09 11:28:47 BRT 2015,TRUE,Mon Mar 09 11:32:35 BRT 2015,4,"[java, debug, intellij-idea]",Qual a melhor forma de acompanhar o fluxo do software?,96,"Tenho um projeto grande, como faço para acompanhar o fluxo (passo por passo)? 

Tenho várias classes e não faço ideia quais metódos são chamados, quais classes são etc. Coloquei um breakpoint num ponto que eu sei que passa por ali, no modo debug mas aí ele passa o ponto e continua o fluxo normalmente. ",2,44,41,1,1,0,1,0,0,1,1,0,0,0,1
53554,53556,1,FALSE,null,0,Sun Mar 08 22:25:49 BRT 2015,TRUE,null,3,"[java, eclipse]",no eclipse como gerar um aquivo jar do projeto?,217,No eclipse como gerar um arquivo **.jar** do projeto para usar em outra aplicação,Sem comentário,28,Sem resposta/comentario,1,1,0,1,0,1,1,1,0,0,0,1
53512,53522,3,FALSE,null,1,Sun Mar 08 12:43:23 BRT 2015,TRUE,Fri Mar 18 12:16:04 BRT 2016,4,"[java, android, string]",Como usar replace() para a última ocorrência?,433,"O método `String#replaceFirst()` é utilizado para substituir a primeira ocorrência de uma *substring* numa *string*, mas como devo proceder caso eu queira fazer isso com a **última** ocorrência?

A duvida é o seguinte como vou fazer a condição para analisar a *string* e se encontrar palavra utilizar o métodos apresentados.  

Aqui apaga ultimo caractere digitado.

        texto = txtTexto.getText().toString();
			int length = texto.length();  
			 txtTexto.setText(texto.substring(0, length-1));

Aqui analisa condição para apagar um palavra inteira. 

    if (texto.substring(length-3, length).equals(""sin"")){
        					
        txtTexto.setText(replaceLast(texto, ""sin"", """"));   
        }
        else if if (texto.substring(length-4, length).equals(""asin"")){
        				
        txtTexto.setText(replaceLast(texto, ""asin"", """"));
        }

Desse jeito funciona no **sin**, mas quando cai na outra condição elimina o **sin** e mantém o ***a*** na tela, se inverter a ordem a condição do  **sin** funciona o **asin** sendo assim caracteres menores, tipo 2 caracteres não funcionam.  ",148,6,-142,1,1,1,1,0,0,1,1,1,1,0,1
